4.870456457138061523e-01 2.362101793289184570e+00 4.183084964752197266e+00 8.186303377151489258e-01 1.151024252176284790e-01 1.983723402023315430e+00 1.236907601356506348e+00 4.005634486675262451e-01 -3.182105720043182373e-03 2.188092172145843506e-01 1.228740513324737549e-01 3.558675944805145264e-02 1.033094897866249084e-02 2.239647954702377319e-01 1.295085102319717407e-01 3.599487990140914917e-02 8.912973105907440186e-03 2.220776081085205078e-01 1.287337988615036011e-01 3.672086074948310852e-02
4.853461384773254395e-01 2.436449050903320312e+00 4.220635414123535156e+00 7.946931123733520508e-01 1.257626265287399292e-01 2.070971727371215820e+00 1.300586700439453125e+00 3.743876218795776367e-01 -6.531618535518646240e-03 2.255074828863143921e-01 1.270326077938079834e-01 3.218167275190353394e-02 7.695619016885757446e-03 2.338787466287612915e-01 1.365516483783721924e-01 3.398505598306655884e-02 7.568992674350738525e-03 2.297891974449157715e-01 1.354199498891830444e-01 3.605129197239875793e-02
4.846329092979431152e-01 2.444236516952514648e+00 4.211957454681396484e+00 7.993801832199096680e-01 1.182158142328262329e-01 2.076379299163818359e+00 1.301223278045654297e+00 3.678742945194244385e-01 -6.501518189907073975e-03 2.317716032266616821e-01 1.276382952928543091e-01 3.264009207487106323e-02 1.265862956643104553e-02 2.299086749553680420e-01 1.370050907135009766e-01 2.893700450658798218e-02 7.963009178638458252e-03 2.314120084047317505e-01 1.378686279058456421e-01 2.998261526226997375e-02
4.736267328262329102e-01 2.465052127838134766e+00 4.176014423370361328e+00 7.655231952667236328e-01 1.281044632196426392e-01 2.093243598937988281e+00 1.330214977264404297e+00 3.490283489227294922e-01 -8.211560547351837158e-03 2.309353500604629517e-01 1.285302340984344482e-01 3.281863778829574585e-02 6.307128816843032837e-03 2.332390695810317993e-01 1.387849748134613037e-01 3.069487959146499634e-02 6.868429481983184814e-03 2.333683371543884277e-01 1.371774226427078247e-01 2.927597239613533020e-02
4.807988405227661133e-01 2.432885408401489258e+00 4.126562118530273438e+00 7.702050209045410156e-01 1.217868477106094360e-01 2.076396226882934570e+00 1.309530019760131836e+00 3.447119295597076416e-01 -7.801003754138946533e-03 2.310735136270523071e-01 1.279000341892242432e-01 3.234411776065826416e-02 8.185748010873794556e-03 2.311501652002334595e-01 1.381521373987197876e-01 2.937745302915573120e-02 9.597428143024444580e-03 2.324697971343994141e-01 1.367173939943313599e-01 2.756674960255622864e-02
4.801220893859863281e-01 2.500967502593994141e+00 4.153913021087646484e+00 7.566368579864501953e-01 1.234750598669052124e-01 2.123450517654418945e+00 1.356972813606262207e+00 3.337529599666595459e-01 -7.749252021312713623e-03 2.349966466426849365e-01 1.326466500759124756e-01 3.046377003192901611e-02 7.839266210794448853e-03 2.362897694110870361e-01 1.426206678152084351e-01 2.812185883522033691e-02 8.127130568027496338e-03 2.366822510957717896e-01 1.415186822414398193e-01 2.722520008683204651e-02
4.825540184974670410e-01 2.489316701889038086e+00 4.134992599487304688e+00 7.507495880126953125e-01 1.277058869600296021e-01 2.115696430206298828e+00 1.352717041969299316e+00 3.340380489826202393e-01 -7.551647722721099854e-03 2.309905737638473511e-01 1.324331164360046387e-01 3.002025932073593140e-02 4.749719053506851196e-03 2.385034114122390747e-01 1.424421370029449463e-01 3.110286593437194824e-02 9.113989770412445068e-03 2.356339991092681885e-01 1.397871226072311401e-01 3.035454824566841125e-02
4.791478514671325684e-01 2.515207767486572266e+00 4.080021858215332031e+00 7.337063550949096680e-01 1.160217076539993286e-01 2.152059793472290039e+00 1.383199810981750488e+00 3.047412335872650146e-01 -8.911229670047760010e-03 2.403417974710464478e-01 1.358177363872528076e-01 2.780402451753616333e-02 9.150091558694839478e-03 2.380055189132690430e-01 1.464352756738662720e-01 2.411105483770370483e-02 9.160526096820831299e-03 2.398895323276519775e-01 1.458633244037628174e-01 2.260190621018409729e-02
4.815661907196044922e-01 2.529903411865234375e+00 4.098738670349121094e+00 7.293208837509155273e-01 1.258637756109237671e-01 2.171822547912597656e+00 1.391749858856201172e+00 3.014360368251800537e-01 -9.767018258571624756e-03 2.406006902456283569e-01 1.360389739274978638e-01 2.746317535638809204e-02 7.120314985513687134e-03 2.413833886384963989e-01 1.478409171104431152e-01 2.506551891565322876e-02 1.013778895139694214e-02 2.418582141399383545e-01 1.462376862764358521e-01 2.363688126206398010e-02
4.705616235733032227e-01 2.522557258605957031e+00 4.100107669830322266e+00 7.300704717636108398e-01 1.172942668199539185e-01 2.151911497116088867e+00 1.391171693801879883e+00 3.028948009014129639e-01 -1.025075465440750122e-02 2.412975579500198364e-01 1.343158334493637085e-01 2.990373224020004272e-02 6.623569875955581665e-03 2.361643016338348389e-01 1.454703211784362793e-01 2.352215349674224854e-02 6.375007331371307373e-03 2.406338453292846680e-01 1.444119662046432495e-01 1.981108263134956360e-02
4.820590615272521973e-01 2.568160533905029297e+00 4.068672180175781250e+00 7.077275514602661133e-01 1.261048167943954468e-01 2.195883512496948242e+00 1.426181316375732422e+00 2.828829586505889893e-01 -9.955309331417083740e-03 2.419531196355819702e-01 1.394050419330596924e-01 2.640226483345031738e-02 3.609988838434219360e-03 2.450380027294158936e-01 1.510670334100723267e-01 2.470227330923080444e-02 9.961865842342376709e-03 2.450135201215744019e-01 1.480679064989089966e-01 2.184613421559333801e-02
4.783629775047302246e-01 2.553621768951416016e+00 4.038008689880371094e+00 7.088921070098876953e-01 1.169027537107467651e-01 2.184948682785034180e+00 1.418460845947265625e+00 2.790426611900329590e-01 -9.824760258197784424e-03 2.447256296873092651e-01 1.391511410474777222e-01 2.662868052721023560e-02 7.282499223947525024e-03 2.409126013517379761e-01 1.503261178731918335e-01 2.167674899101257324e-02 9.827680885791778564e-03 2.442822307348251343e-01 1.488878726959228516e-01 1.822862401604652405e-02
4.799093008041381836e-01 2.627688169479370117e+00 4.046797275543212891e+00 6.705194711685180664e-01 1.367278248071670532e-01 2.251585006713867188e+00 1.479910850524902344e+00 2.588693201541900635e-01 -1.094043999910354614e-02 2.426785677671432495e-01 1.444552987813949585e-01 2.295579761266708374e-02 -9.199343621730804443e-04 2.545662522315979004e-01 1.566891968250274658e-01 2.608741074800491333e-02 9.710095822811126709e-03 2.495699822902679443e-01 1.519403606653213501e-01 2.392003312706947327e-02
4.787408113479614258e-01 2.610351085662841797e+00 3.995014667510986328e+00 6.757519245147705078e-01 1.204559355974197388e-01 2.227461099624633789e+00 1.463203668594360352e+00 2.567928135395050049e-01 -9.125843644142150879e-03 2.463037520647048950e-01 1.450650990009307861e-01 2.316439896821975708e-02 6.275866180658340454e-03 2.475470453500747681e-01 1.551386415958404541e-01 2.121352404356002808e-02 1.008849591016769409e-02 2.480386942625045776e-01 1.531031280755996704e-01 1.826380565762519836e-02
4.777814745903015137e-01 2.619484424591064453e+00 4.019927024841308594e+00 6.829814910888671875e-01 1.169094294309616089e-01 2.236691951751708984e+00 1.468442916870117188e+00 2.561315000057220459e-01 -9.849198162555694580e-03 2.496243864297866821e-01 1.448201835155487061e-01 2.367728203535079956e-02 7.695216685533523560e-03 2.462197989225387573e-01 1.554219424724578857e-01 1.889161020517349243e-02 8.983545005321502686e-03 2.493109107017517090e-01 1.543504744768142700e-01 1.569757238030433655e-02
4.819142222404479980e-01 2.667389869689941406e+00 3.980386257171630859e+00 6.564683914184570312e-01 1.173258870840072632e-01 2.283238172531127930e+00 1.509144783020019531e+00 2.285296022891998291e-01 -1.046402007341384888e-02 2.532829940319061279e-01 1.493885368108749390e-01 2.069345861673355103e-02 6.295461207628250122e-03 2.518350481986999512e-01 1.600165963172912598e-01 1.630105823278427124e-02 9.058721363544464111e-03 2.545342743396759033e-01 1.582937389612197876e-01 1.246559992432594299e-02
4.755405187606811523e-01 2.673340797424316406e+00 3.976547718048095703e+00 6.467088460922241211e-01 1.209403127431869507e-01 2.290038585662841797e+00 1.516658902168273926e+00 2.247494757175445557e-01 -1.108258962631225586e-02 2.537400424480438232e-01 1.494533270597457886e-01 2.070990204811096191e-02 5.807582288980484009e-03 2.522882223129272461e-01 1.603496670722961426e-01 1.641457527875900269e-02 8.352018892765045166e-03 2.548516690731048584e-01 1.585572510957717896e-01 1.232196763157844543e-02
4.777361154556274414e-01 2.658235073089599609e+00 3.936773777008056641e+00 6.324659585952758789e-01 1.282276064157485962e-01 2.269868850708007812e+00 1.509211778640747070e+00 2.292735278606414795e-01 -9.435147047042846680e-03 2.451742738485336304e-01 1.500356793403625488e-01 1.964794844388961792e-02 1.367930322885513306e-03 2.559835910797119141e-01 1.595700979232788086e-01 2.243523299694061279e-02 9.635396301746368408e-03 2.518583536148071289e-01 1.553741246461868286e-01 1.912373676896095276e-02
4.787303805351257324e-01 2.709791660308837891e+00 3.948744773864746094e+00 6.256381273269653320e-01 1.235988587141036987e-01 2.307265043258666992e+00 1.544997811317443848e+00 2.165592014789581299e-01 -9.503275156021118164e-03 2.508673071861267090e-01 1.538567841053009033e-01 1.822785288095474243e-02 3.043804317712783813e-03 2.581322789192199707e-01 1.631638854742050171e-01 1.894729584455490112e-02 8.567638695240020752e-03 2.558643817901611328e-01 1.600533276796340942e-01 1.580880954861640930e-02
4.705784916877746582e-01 2.720105648040771484e+00 3.924943447113037109e+00 6.194603443145751953e-01 1.128435581922531128e-01 2.320908784866333008e+00 1.555374145507812500e+00 2.000066936016082764e-01 -1.075468212366104126e-02 2.588813304901123047e-01 1.541958749294281006e-01 1.861906796693801880e-02 7.835272699594497681e-03 2.532643675804138184e-01 1.634837985038757324e-01 1.181564480066299438e-02 6.383903324604034424e-03 2.584449946880340576e-01 1.627845168113708496e-01 6.560686975717544556e-03
4.858767390251159668e-01 2.708208084106445312e+00 3.905095577239990234e+00 6.175393462181091309e-01 1.238916069269180298e-01 2.317111730575561523e+00 1.545657515525817871e+00 2.057076990604400635e-01 -9.180627763271331787e-03 2.514773607254028320e-01 1.554978489875793457e-01 1.622547954320907593e-02 3.992173820734024048e-03 2.603198885917663574e-01 1.648447513580322266e-01 1.820649206638336182e-02 1.127656549215316772e-02 2.570075094699859619e-01 1.614986807107925415e-01 1.548862829804420471e-02
4.771803617477416992e-01 2.759178638458251953e+00 3.921773433685302734e+00 5.978438854217529297e-01 1.247861832380294800e-01 2.349100351333618164e+00 1.587323904037475586e+00 1.947144567966461182e-01 -9.908497333526611328e-03 2.532036900520324707e-01 1.582242697477340698e-01 1.555109769105911255e-02 1.501653343439102173e-03 2.634698748588562012e-01 1.670985221862792969e-01 1.753276586532592773e-02 7.221527397632598877e-03 2.598412334918975830e-01 1.635742634534835815e-01 1.429050043225288391e-02
4.738947749137878418e-01 2.786157369613647461e+00 3.885852336883544922e+00 5.784667730331420898e-01 1.222762465476989746e-01 2.363997220993041992e+00 1.611112594604492188e+00 1.802959740161895752e-01 -9.602010250091552734e-03 2.549239397048950195e-01 1.610716879367828369e-01 1.448158174753189087e-02 1.206222921609878540e-03 2.647206485271453857e-01 1.690289676189422607e-01 1.612252742052078247e-02 6.477005779743194580e-03 2.616094052791595459e-01 1.654418259859085083e-01 1.199107244610786438e-02
4.705461263656616211e-01 2.802739381790161133e+00 3.882201433181762695e+00 5.709049701690673828e-01 1.219856590032577515e-01 2.378274202346801758e+00 1.623040437698364258e+00 1.753841936588287354e-01 -9.576097130775451660e-03 2.568679153919219971e-01 1.625216007232666016e-01 1.355286687612533569e-02 2.944488078355789185e-03 2.653996348381042480e-01 1.701125353574752808e-01 1.480910181999206543e-02 5.791343748569488525e-03 2.625718712806701660e-01 1.673694401979446411e-01 1.118135824799537659e-02
4.836385846138000488e-01 2.824352264404296875e+00 3.863972902297973633e+00 5.681900978088378906e-01 1.188838928937911987e-01 2.419482707977294922e+00 1.644414544105529785e+00 1.531924903392791748e-01 -1.109126210212707520e-02 2.625049352645874023e-01 1.649843156337738037e-01 1.107759773731231689e-02 2.993766218423843384e-03 2.695389688014984131e-01 1.745084971189498901e-01 1.115863025188446045e-02 8.298732340335845947e-03 2.677570581436157227e-01 1.715765744447708130e-01 7.508207112550735474e-03
4.763422608375549316e-01 2.872096300125122070e+00 3.851416110992431641e+00 5.442568063735961914e-01 1.165162473917007446e-01 2.443995952606201172e+00 1.683519363403320312e+00 1.417749226093292236e-01 -1.052945107221603394e-02 2.629555761814117432e-01 1.689678132534027100e-01 9.406872093677520752e-03 1.838807016611099243e-03 2.726819515228271484e-01 1.767543405294418335e-01 1.075897365808486938e-02 4.864491522312164307e-03 2.695146203041076660e-01 1.739455759525299072e-01 7.203031331300735474e-03
4.705799221992492676e-01 2.856226682662963867e+00 3.802649974822998047e+00 5.388715267181396484e-01 1.115783005952835083e-01 2.434161186218261719e+00 1.671593189239501953e+00 1.308159530162811279e-01 -1.089828461408615112e-02 2.679242491722106934e-01 1.680533885955810547e-01 1.056400686502456665e-02 6.108108907938003540e-03 2.668478786945343018e-01 1.757476925849914551e-01 5.995593965053558350e-03 5.765356123447418213e-03 2.699893116950988770e-01 1.743267327547073364e-01 -6.068870425224304199e-05
4.722693562507629395e-01 2.875093936920166016e+00 3.777865886688232422e+00 5.218579769134521484e-01 1.138163059949874878e-01 2.467108726501464844e+00 1.695839762687683105e+00 1.106732189655303955e-01 -1.261021196842193604e-02 2.703249454498291016e-01 1.697866767644882202e-01 8.675530552864074707e-03 3.879938274621963501e-03 2.710976898670196533e-01 1.788584738969802856e-01 4.739753901958465576e-03 6.087414920330047607e-03 2.734872102737426758e-01 1.765818446874618530e-01 -1.728605479001998901e-03
4.787607789039611816e-01 2.921749591827392578e+00 3.791056871414184570e+00 5.240596532821655273e-01 1.117896586656570435e-01 2.504995107650756836e+00 1.722723603248596191e+00 9.739890694618225098e-02 -1.562009006738662720e-02 2.798724174499511719e-01 1.717770844697952271e-01 7.971286773681640625e-03 5.176935344934463501e-03 2.721009254455566406e-01 1.842313855886459351e-01 -4.483237862586975098e-04 8.333988487720489502e-03 2.789627909660339355e-01 1.828949898481369019e-01 -5.900423973798751831e-03
4.807285070419311523e-01 2.878910064697265625e+00 3.715981960296630859e+00 5.249541997909545898e-01 1.076246201992034912e-01 2.455720663070678711e+00 1.689534187316894531e+00 9.692820906639099121e-02 -1.632305979728698730e-02 2.792756259441375732e-01 1.689284741878509521e-01 1.038219779729843140e-02 4.253063350915908813e-03 2.656505107879638672e-01 1.823925971984863281e-01 -1.117326319217681885e-03 1.203069835901260376e-02 2.766061425209045410e-01 1.800643950700759888e-01 -8.715298026800155640e-03
4.835085272789001465e-01 2.925233840942382812e+00 3.743324995040893555e+00 5.100377202033996582e-01 1.112096160650253296e-01 2.500759363174438477e+00 1.728312611579895020e+00 8.928182721138000488e-02 -1.457022875547409058e-02 2.767730057239532471e-01 1.735382080078125000e-01 6.885312497615814209e-03 2.491790801286697388e-03 2.742911279201507568e-01 1.848199367523193359e-01 9.790882468223571777e-04 9.099535644054412842e-03 2.790195643901824951e-01 1.819737106561660767e-01 -5.194436758756637573e-03
4.766460061073303223e-01 2.902480125427246094e+00 3.746093273162841797e+00 5.173072814941406250e-01 1.095151752233505249e-01 2.476459503173828125e+00 1.709978818893432617e+00 9.874251484870910645e-02 -1.441202312707901001e-02 2.765971720218658447e-01 1.714042127132415771e-01 8.655615150928497314e-03 4.398260265588760376e-03 2.698256373405456543e-01 1.824912428855895996e-01 8.934214711189270020e-04 8.774034678936004639e-03 2.765239477157592773e-01 1.804937273263931274e-01 -5.651470273733139038e-03
4.701129198074340820e-01 2.952248096466064453e+00 3.710885286331176758e+00 4.884730875492095947e-01 1.067160964012145996e-01 2.508400440216064453e+00 1.758042097091674805e+00 7.518491148948669434e-02 -1.707757264375686646e-02 2.806448340415954590e-01 1.745914518833160400e-01 7.416613399982452393e-03 2.539493143558502197e-04 2.729558348655700684e-01 1.872223913669586182e-01 -1.070849597454071045e-03 7.027961313724517822e-03 2.804660201072692871e-01 1.844191402196884155e-01 -8.143987506628036499e-03
4.746662378311157227e-01 2.963082313537597656e+00 3.722715616226196289e+00 4.832549393177032471e-01 1.061641424894332886e-01 2.518987417221069336e+00 1.770566940307617188e+00 7.923498749732971191e-02 -1.296336948871612549e-02 2.736357152462005615e-01 1.780687868595123291e-01 4.575781524181365967e-03 -3.426782786846160889e-04 2.789986133575439453e-01 1.865563094615936279e-01 3.154404461383819580e-03 4.699371755123138428e-03 2.790434956550598145e-01 1.832536756992340088e-01 -2.671193331480026245e-03
4.630186557769775391e-01 2.937911033630371094e+00 3.648679733276367188e+00 4.813581109046936035e-01 8.848229050636291504e-02 2.456562995910644531e+00 1.754231452941894531e+00 8.232006430625915527e-02 -1.425776630640029907e-02 2.750701010227203369e-01 1.758144199848175049e-01 8.084483444690704346e-03 -4.963539540767669678e-04 2.682747244834899902e-01 1.846714317798614502e-01 7.392689585685729980e-04 4.139609634876251221e-03 2.752403020858764648e-01 1.820370703935623169e-01 -6.841313093900680542e-03
4.763261675834655762e-01 2.956346750259399414e+00 3.656381130218505859e+00 4.966591894626617432e-01 8.603219687938690186e-02 2.469924211502075195e+00 1.754600048065185547e+00 8.226647973060607910e-02 -1.573631912469863892e-02 2.811812162399291992e-01 1.768870949745178223e-01 7.199436426162719727e-03 2.411264926195144653e-03 2.683840394020080566e-01 1.884552389383316040e-01 -2.421177923679351807e-03 8.707918226718902588e-03 2.778073549270629883e-01 1.868792474269866943e-01 -7.452916353940963745e-03
4.607539176940917969e-01 2.990580797195434570e+00 3.645730257034301758e+00 4.798786938190460205e-01 6.169898808002471924e-02 2.452071189880371094e+00 1.795987963676452637e+00 8.520379662513732910e-02 -1.252705603837966919e-02 2.751528322696685791e-01 1.810611039400100708e-01 6.586998701095581055e-03 -5.186013877391815186e-04 2.677440047264099121e-01 1.868803203105926514e-01 -4.777610301971435547e-04 -1.523680984973907471e-03 2.743542194366455078e-01 1.859675198793411255e-01 -5.773525685071945190e-03
4.638914465904235840e-01 3.004136800765991211e+00 3.673054218292236328e+00 4.742991328239440918e-01 7.311186194419860840e-02 2.476459264755249023e+00 1.801879286766052246e+00 8.901295065879821777e-02 -1.035791635513305664e-02 2.715101838111877441e-01 1.832074671983718872e-01 4.106633365154266357e-03 8.144713938236236572e-04 2.736580967903137207e-01 1.871404796838760376e-01 2.470239996910095215e-03 -1.455403864383697510e-03 2.744044661521911621e-01 1.861429810523986816e-01 -1.022007316350936890e-03
4.643619060516357422e-01 3.035939216613769531e+00 3.603624820709228516e+00 4.819738566875457764e-01 7.425560057163238525e-02 2.406383037567138672e+00 1.825824141502380371e+00 8.818486332893371582e-02 -1.064129918813705444e-02 2.682183980941772461e-01 1.855682283639907837e-01 5.011573433876037598e-03 1.808617264032363892e-03 2.641655206680297852e-01 1.908144801855087280e-01 5.404055118560791016e-04 1.092024147510528564e-03 2.681449055671691895e-01 1.900098323822021484e-01 -2.636115998029708862e-03
4.614514708518981934e-01 3.091439247131347656e+00 3.601614713668823242e+00 4.803921282291412354e-01 7.819861173629760742e-02 2.387872457504272461e+00 1.869861841201782227e+00 8.650699257850646973e-02 -1.009910553693771362e-02 2.643411755561828613e-01 1.893288791179656982e-01 4.286691546440124512e-03 1.491058617830276489e-03 2.620586156845092773e-01 1.938999444246292114e-01 3.147795796394348145e-04 -1.231677830219268799e-03 2.651182413101196289e-01 1.932767480611801147e-01 -2.247896045446395874e-03
4.600934982299804688e-01 3.060083627700805664e+00 3.566156387329101562e+00 4.846377670764923096e-01 8.185775578022003174e-02 2.366301774978637695e+00 1.842859983444213867e+00 8.358690142631530762e-02 -9.723246097564697266e-03 2.665787041187286377e-01 1.868102550506591797e-01 5.499139428138732910e-03 2.983409911394119263e-03 2.582811117172241211e-01 1.926005482673645020e-01 -1.279078423976898193e-03 1.858524978160858154e-03 2.646959125995635986e-01 1.921302080154418945e-01 -4.723649471998214722e-03
