-2.175128698348999023e+00 -4.452214241027832031e+00
-2.212596416473388672e+00 -4.445091247558593750e+00
-2.213032960891723633e+00 -4.425768852233886719e+00
-2.223293542861938477e+00 -4.415991783142089844e+00
-2.251388311386108398e+00 -4.409407615661621094e+00
-2.261987924575805664e+00 -4.402073383331298828e+00
-2.278439044952392578e+00 -4.398809909820556641e+00
-2.323904275894165039e+00 -4.396810531616210938e+00
-2.374807119369506836e+00 -4.395527839660644531e+00
-2.384148836135864258e+00 -4.391807079315185547e+00
-2.421688318252563477e+00 -4.393292427062988281e+00
-2.418482780456542969e+00 -4.385890483856201172e+00
-2.435390710830688477e+00 -4.389902591705322266e+00
-2.429848194122314453e+00 -4.387348651885986328e+00
-2.452718496322631836e+00 -4.387115955352783203e+00
-2.483146667480468750e+00 -4.386480808258056641e+00
-2.467500209808349609e+00 -4.356176376342773438e+00
-2.482977151870727539e+00 -4.331643581390380859e+00
-2.528671741485595703e+00 -4.348260879516601562e+00
-2.529035091400146484e+00 -4.338480472564697266e+00
-2.553797483444213867e+00 -4.349129676818847656e+00
-2.580756425857543945e+00 -4.355469226837158203e+00
-2.600868940353393555e+00 -4.344750881195068359e+00
-2.644105195999145508e+00 -4.334525108337402344e+00
-2.671815633773803711e+00 -4.312136173248291016e+00
-2.699779510498046875e+00 -4.333757877349853516e+00
-2.686797618865966797e+00 -4.347408294677734375e+00
-2.678030014038085938e+00 -4.314417839050292969e+00
-2.690912008285522461e+00 -4.305232524871826172e+00
-2.709244966506958008e+00 -4.291400432586669922e+00
-2.742236137390136719e+00 -4.257137775421142578e+00
-2.761030912399291992e+00 -4.258690834045410156e+00
-2.757133722305297852e+00 -4.267356395721435547e+00
-2.772434711456298828e+00 -4.261723518371582031e+00
-2.775882005691528320e+00 -4.253207683563232422e+00
-2.786313533782958984e+00 -4.225878715515136719e+00
-2.803273677825927734e+00 -4.230586051940917969e+00
-2.838752508163452148e+00 -4.238719463348388672e+00
-2.867737770080566406e+00 -4.213162422180175781e+00
-2.884178400039672852e+00 -4.203394889831542969e+00
-2.886663913726806641e+00 -4.205651283264160156e+00
-2.899111270904541016e+00 -4.188338279724121094e+00
-2.899286031723022461e+00 -4.142320156097412109e+00
-2.926792860031127930e+00 -4.140448093414306641e+00
-2.966121196746826172e+00 -4.112953186035156250e+00
-3.007893085479736328e+00 -4.114679336547851562e+00
-3.004587888717651367e+00 -4.092984199523925781e+00
-3.006673097610473633e+00 -4.092781066894531250e+00
-3.014812946319580078e+00 -4.067588329315185547e+00
-3.031834363937377930e+00 -4.051433086395263672e+00
-3.034081220626831055e+00 -4.024860382080078125e+00
-3.065025806427001953e+00 -4.035302639007568359e+00
-3.082954406738281250e+00 -4.022969722747802734e+00
-3.110823392868041992e+00 -4.007774353027343750e+00
-3.118339776992797852e+00 -3.994495391845703125e+00
-3.147302865982055664e+00 -4.019822597503662109e+00
-3.146364927291870117e+00 -4.004731655120849609e+00
-3.131140470504760742e+00 -3.964869022369384766e+00
-3.143550157546997070e+00 -3.977358102798461914e+00
-3.171172857284545898e+00 -4.008810997009277344e+00
-3.183681726455688477e+00 -3.969996929168701172e+00
-3.201282501220703125e+00 -3.917496442794799805e+00
-3.196876764297485352e+00 -3.917070388793945312e+00
-3.184121370315551758e+00 -3.876224994659423828e+00
-3.201103448867797852e+00 -3.838946342468261719e+00
-3.220852136611938477e+00 -3.816387891769409180e+00
-3.236890792846679688e+00 -3.811122179031372070e+00
-3.242022275924682617e+00 -3.838590383529663086e+00
-3.259978532791137695e+00 -3.836012601852416992e+00
-3.286858081817626953e+00 -3.814839601516723633e+00
-3.317019462585449219e+00 -3.783232688903808594e+00
-3.310720205307006836e+00 -3.742718458175659180e+00
-3.322417974472045898e+00 -3.721491813659667969e+00
-3.337301731109619141e+00 -3.719411849975585938e+00
-3.333340167999267578e+00 -3.674675464630126953e+00
-3.361502647399902344e+00 -3.662392139434814453e+00
-3.366016149520874023e+00 -3.629246473312377930e+00
-3.372126579284667969e+00 -3.624348640441894531e+00
-3.366883039474487305e+00 -3.625446796417236328e+00
-3.381257295608520508e+00 -3.578037500381469727e+00
-3.404490232467651367e+00 -3.517541646957397461e+00
-3.396309137344360352e+00 -3.555650711059570312e+00
-3.399121284484863281e+00 -3.550692081451416016e+00
-3.415092706680297852e+00 -3.530361413955688477e+00
-3.424107313156127930e+00 -3.520067214965820312e+00
-3.447743415832519531e+00 -3.505375862121582031e+00
-3.453626632690429688e+00 -3.499663591384887695e+00
-3.450500726699829102e+00 -3.466639280319213867e+00
-3.475700855255126953e+00 -3.449083805084228516e+00
-3.478126764297485352e+00 -3.427051544189453125e+00
-3.500288724899291992e+00 -3.440942764282226562e+00
-3.500750541687011719e+00 -3.393041372299194336e+00
-3.502185106277465820e+00 -3.372828722000122070e+00
-3.529932975769042969e+00 -3.366329908370971680e+00
-3.533774137496948242e+00 -3.315550804138183594e+00
-3.542077302932739258e+00 -3.278244733810424805e+00
-3.541728019714355469e+00 -3.275250196456909180e+00
-3.539767265319824219e+00 -3.268411636352539062e+00
-3.543999195098876953e+00 -3.270960807800292969e+00
-3.548449516296386719e+00 -3.235374450683593750e+00
-3.558428287506103516e+00 -3.205743312835693359e+00
-3.572373628616333008e+00 -3.186001539230346680e+00
-3.574733257293701172e+00 -3.146640539169311523e+00
-3.583933353424072266e+00 -3.137712955474853516e+00
-3.603842258453369141e+00 -3.109644889831542969e+00
-3.611563205718994141e+00 -3.078094244003295898e+00
-3.608910322189331055e+00 -3.048490285873413086e+00
-3.617815494537353516e+00 -3.054799795150756836e+00
-3.609284639358520508e+00 -3.060276031494140625e+00
-3.608559370040893555e+00 -3.077705860137939453e+00
-3.599200487136840820e+00 -3.052547454833984375e+00
-3.604847431182861328e+00 -3.015815734863281250e+00
-3.609645128250122070e+00 -2.975331068038940430e+00
-3.613482952117919922e+00 -2.973765611648559570e+00
-3.607423782348632812e+00 -2.913194417953491211e+00
-3.616364479064941406e+00 -2.942465305328369141e+00
-3.608267068862915039e+00 -2.908556699752807617e+00
-3.630053520202636719e+00 -2.841849803924560547e+00
-3.629611730575561523e+00 -2.820843458175659180e+00
-3.608512639999389648e+00 -2.796756267547607422e+00
-3.609891176223754883e+00 -2.796969652175903320e+00
-3.618938922882080078e+00 -2.800650596618652344e+00
-3.620832443237304688e+00 -2.794382572174072266e+00
-3.616283655166625977e+00 -2.783611059188842773e+00
-3.618810653686523438e+00 -2.734671354293823242e+00
-3.621113061904907227e+00 -2.741984605789184570e+00
-3.613440513610839844e+00 -2.731035232543945312e+00
-3.627425193786621094e+00 -2.684105396270751953e+00
-3.626797199249267578e+00 -2.643174171447753906e+00
-3.636438369750976562e+00 -2.621913194656372070e+00
-3.639638423919677734e+00 -2.621560811996459961e+00
-3.641636371612548828e+00 -2.600432872772216797e+00
-3.637830972671508789e+00 -2.614094972610473633e+00
-3.616621732711791992e+00 -2.595615863800048828e+00
-3.612481355667114258e+00 -2.545131206512451172e+00
-3.628323316574096680e+00 -2.512840747833251953e+00
-3.629548072814941406e+00 -2.498817205429077148e+00
-3.641065597534179688e+00 -2.481878042221069336e+00
-3.645167827606201172e+00 -2.465452194213867188e+00
-3.648695230484008789e+00 -2.465983390808105469e+00
-3.622021675109863281e+00 -2.414049386978149414e+00
-3.619460582733154297e+00 -2.398609876632690430e+00
-3.616247653961181641e+00 -2.401543855667114258e+00
-3.601124525070190430e+00 -2.348459720611572266e+00
-3.609713554382324219e+00 -2.353320360183715820e+00
-3.617671251296997070e+00 -2.331072330474853516e+00
-3.631892442703247070e+00 -2.312724113464355469e+00
-3.637270212173461914e+00 -2.311878919601440430e+00
-3.621875286102294922e+00 -2.265215158462524414e+00
-3.606780052185058594e+00 -2.219545602798461914e+00
-3.605589866638183594e+00 -2.222278356552124023e+00
-3.604186058044433594e+00 -2.177339553833007812e+00
-3.593595743179321289e+00 -2.161569595336914062e+00
-3.588555574417114258e+00 -2.172517538070678711e+00
-3.589650154113769531e+00 -2.150313377380371094e+00
-3.578891515731811523e+00 -2.163944005966186523e+00
-3.581924438476562500e+00 -2.147094249725341797e+00
-3.578622817993164062e+00 -2.117530822753906250e+00
-3.571950435638427734e+00 -2.111831665039062500e+00
-3.543563127517700195e+00 -2.074192047119140625e+00
-3.530148506164550781e+00 -2.057534694671630859e+00
-3.533836603164672852e+00 -2.046130657196044922e+00
-3.538021564483642578e+00 -2.020504713058471680e+00
-3.547425508499145508e+00 -2.008547782897949219e+00
-3.543242454528808594e+00 -1.962143778800964355e+00
-3.548127412796020508e+00 -1.925806403160095215e+00
-3.542924404144287109e+00 -1.892002105712890625e+00
-3.558089256286621094e+00 -1.863576292991638184e+00
-3.534693241119384766e+00 -1.831523776054382324e+00
-3.521658658981323242e+00 -1.866774082183837891e+00
-3.512870311737060547e+00 -1.878491044044494629e+00
-3.504787683486938477e+00 -1.870779871940612793e+00
-3.475219488143920898e+00 -1.794263124465942383e+00
-3.468807458877563477e+00 -1.761734724044799805e+00
-3.461294174194335938e+00 -1.731114506721496582e+00
-3.457614183425903320e+00 -1.702316284179687500e+00
-3.452365159988403320e+00 -1.711953043937683105e+00
-3.447793960571289062e+00 -1.722112178802490234e+00
-3.451878786087036133e+00 -1.722230792045593262e+00
-3.432838201522827148e+00 -1.693832993507385254e+00
-3.447998285293579102e+00 -1.668564796447753906e+00
-3.436714887619018555e+00 -1.642741560935974121e+00
-3.425849437713623047e+00 -1.631782412528991699e+00
-3.411739349365234375e+00 -1.611503124237060547e+00
-3.399427652359008789e+00 -1.605970859527587891e+00
-3.392932176589965820e+00 -1.605767250061035156e+00
-3.403139829635620117e+00 -1.588089227676391602e+00
-3.391798496246337891e+00 -1.537848830223083496e+00
-3.377612829208374023e+00 -1.463242173194885254e+00
-3.379439830780029297e+00 -1.476382374763488770e+00
-3.366432905197143555e+00 -1.432439684867858887e+00
-3.345560073852539062e+00 -1.438051104545593262e+00
-3.319361209869384766e+00 -1.434471011161804199e+00
-3.311446428298950195e+00 -1.453552603721618652e+00
-3.303525686264038086e+00 -1.429486751556396484e+00
-3.298218727111816406e+00 -1.436278581619262695e+00
-3.265825033187866211e+00 -1.382351756095886230e+00
-3.274741172790527344e+00 -1.356928825378417969e+00
-3.256102085113525391e+00 -1.314306855201721191e+00
-3.251928329467773438e+00 -1.312055349349975586e+00
-3.240462064743041992e+00 -1.291450619697570801e+00
-3.230521440505981445e+00 -1.283200383186340332e+00
-3.219799280166625977e+00 -1.267521858215332031e+00
-3.220288753509521484e+00 -1.294907212257385254e+00
-3.195245265960693359e+00 -1.261012434959411621e+00
-3.194521427154541016e+00 -1.224174261093139648e+00
-3.193213939666748047e+00 -1.206574320793151855e+00
-3.174730300903320312e+00 -1.200133442878723145e+00
-3.174921512603759766e+00 -1.179211020469665527e+00
-3.149051666259765625e+00 -1.176590323448181152e+00
-3.145971059799194336e+00 -1.151962757110595703e+00
-3.134228229522705078e+00 -1.152497887611389160e+00
-3.125645399093627930e+00 -1.129868030548095703e+00
-3.108391284942626953e+00 -1.110741615295410156e+00
-3.105790853500366211e+00 -1.111087679862976074e+00
-3.088050127029418945e+00 -1.075238585472106934e+00
-3.035153388977050781e+00 -1.051437497138977051e+00
-3.026928424835205078e+00 -1.013148665428161621e+00
-3.029445648193359375e+00 -1.010744571685791016e+00
-2.974789381027221680e+00 -1.020158410072326660e+00
-2.965159416198730469e+00 -1.016584873199462891e+00
-2.986435890197753906e+00 -9.994503855705261230e-01
-3.013509988784790039e+00 -9.600768089294433594e-01
-3.002462148666381836e+00 -9.230527877807617188e-01
-2.965775966644287109e+00 -8.922489881515502930e-01
-2.948395729064941406e+00 -8.864305019378662109e-01
-2.927434921264648438e+00 -8.830753564834594727e-01
-2.893661022186279297e+00 -8.696758747100830078e-01
-2.888876438140869141e+00 -8.410613536834716797e-01
-2.873960733413696289e+00 -8.465687036514282227e-01
-2.865141868591308594e+00 -8.533808588981628418e-01
-2.846422672271728516e+00 -8.514955043792724609e-01
-2.827282190322875977e+00 -8.139759302139282227e-01
-2.831655263900756836e+00 -7.819908261299133301e-01
-2.822764396667480469e+00 -7.746025323867797852e-01
-2.816462039947509766e+00 -7.713065743446350098e-01
-2.827618360519409180e+00 -7.290790677070617676e-01
-2.773045301437377930e+00 -6.784844994544982910e-01
-2.741173267364501953e+00 -6.990916132926940918e-01
-2.728561162948608398e+00 -6.626248359680175781e-01
