4.500000000000000000e+00 3.000000000000000000e+00 -1.580000000000000071e+00
4.499733837394781943e+00 2.980001866294391011e+00 -1.588206887485821950e+00
4.499303824927332052e+00 2.960006563326038620e+00 -1.596386730686232713e+00
4.498710503659854254e+00 2.940015342305070778e+00 -1.604539529600829351e+00
4.497954512535984328e+00 2.920029668759943853e+00 -1.612665284229611418e+00
4.497036429688389347e+00 2.900050802325616406e+00 -1.620763994572579358e+00
4.495956844085762683e+00 2.880080013480435852e+00 -1.628835660629732951e+00
4.494716369001263701e+00 2.860118570302442098e+00 -1.636880282401072417e+00
4.493315622617525484e+00 2.840167733653486071e+00 -1.644897859886597535e+00
4.491755234930001173e+00 2.820228747621176701e+00 -1.652888393086308305e+00
4.490035843721121189e+00 2.800302843961376187e+00 -1.660851882000204727e+00
4.488158096768581906e+00 2.780391239699944173e+00 -1.668788326628287022e+00
4.486122651127800509e+00 2.760495138776887014e+00 -1.676697726970554969e+00
4.483930174294400217e+00 2.740615728995630995e+00 -1.684580083027008568e+00
4.481581336031911000e+00 2.720754189864901029e+00 -1.692435394797647819e+00
4.479076819918628161e+00 2.700911681518718854e+00 -1.700263662282472943e+00
4.476417320472549477e+00 2.681089347475186013e+00 -1.708064885481483941e+00
4.473603535235964657e+00 2.661288322222107983e+00 -1.715839064394680369e+00
4.470636166580053583e+00 2.641509729487771185e+00 -1.723586199022062670e+00
4.467515928097360423e+00 2.621754676115491289e+00 -1.731306289363630624e+00
4.464243540925764364e+00 2.602024255144383513e+00 -1.738999335419384229e+00
4.460819730993325294e+00 2.582319545771861513e+00 -1.746665337189323486e+00
4.457245232358906684e+00 2.562641613399105456e+00 -1.754304294673448616e+00
4.453520786677180432e+00 2.542991509623781621e+00 -1.761916207871759399e+00
4.449647141350943969e+00 2.523370272279725324e+00 -1.769501076784255833e+00
4.445625048181441663e+00 2.503778925475220074e+00 -1.777058901410938141e+00
4.441455267761877046e+00 2.484218479468384810e+00 -1.784589681751806101e+00
4.437138566208529866e+00 2.464689930785427752e+00 -1.792093417806859934e+00
4.432675712148542502e+00 2.445194262530377305e+00 -1.799570109576099197e+00
4.428067481762941071e+00 2.425732443931107429e+00 -1.807019757059524334e+00
4.423314657719517484e+00 2.406305430421459057e+00 -1.814442360257135123e+00
4.418418028186127167e+00 2.386914163716312931e+00 -1.821837919168931563e+00
4.413378386589684510e+00 2.367559571821226339e+00 -1.829206433794913877e+00
4.408196531375162763e+00 2.348242569042079175e+00 -1.836547904135081843e+00
4.402873265763561861e+00 2.328964055995268012e+00 -1.843862330189435461e+00
4.397409396019456018e+00 2.309724920427278061e+00 -1.851149711957974953e+00
4.391805731904497634e+00 2.290526036847172264e+00 -1.858410049440699874e+00
4.386063087902788205e+00 2.271368265739926340e+00 -1.865643342637610669e+00
4.380182281999575267e+00 2.252252454108420121e+00 -1.872849591548707338e+00
4.374164135416440224e+00 2.233179435496005727e+00 -1.880028796173989436e+00
4.368009472346493283e+00 2.214150030009077508e+00 -1.887180956513457408e+00
4.361719119689563939e+00 2.195165044339637550e+00 -1.894306072567111032e+00
4.355293908813196779e+00 2.176225272056390381e+00 -1.901404144334950308e+00
4.348734680499594774e+00 2.157331494318134979e+00 -1.908475171816975458e+00
4.342042274186756146e+00 2.138484478505329633e+00 -1.915519155013186259e+00
4.335217531550290992e+00 2.119684978752539806e+00 -1.922536093923582712e+00
4.328261296836954486e+00 2.100933736050313971e+00 -1.929525988548165039e+00
4.321174416686456077e+00 2.082231478279234604e+00 -1.936488838886932795e+00
4.313957739953276693e+00 2.063578920243969161e+00 -1.943424644939886647e+00
4.306612117605510548e+00 2.044976763749453141e+00 -1.950333406707025929e+00
4.299138404221648280e+00 2.026425698551089116e+00 -1.957215124188350863e+00
4.291537455964094860e+00 2.007926401377845504e+00 -1.964069797383861671e+00
4.283810130253249859e+00 1.989479535885501749e+00 -1.970897426293558130e+00
4.275957286112313405e+00 1.971085752976753591e+00 -1.977698010917440463e+00
4.267979784010011990e+00 1.952745690846706683e+00 -1.984471551255508448e+00
4.259878485703326056e+00 1.934459975028364198e+00 -1.991218047307762085e+00
4.251654254080222906e+00 1.916229218438117110e+00 -1.997937499074201373e+00
4.243307953589917858e+00 1.898054021865689167e+00 -2.004629906554826313e+00
4.234840450265833667e+00 1.879934974155959670e+00 -2.011295269749637349e+00
4.226252610316807434e+00 1.861872651307725279e+00 -2.017933588658634037e+00
4.217545300613207537e+00 1.843867617005886528e+00 -2.024544863281815932e+00
4.208719388551496188e+00 1.825920422683458222e+00 -2.031129093619183923e+00
4.199775741909965276e+00 1.808031607576897848e+00 -2.037686279670737566e+00
4.190715228704465112e+00 1.790201698781429984e+00 -2.044216421436476860e+00
4.181538717483423540e+00 1.772431211579237553e+00 -2.050719518916401807e+00
4.172247076965281742e+00 1.754720649359193141e+00 -2.057195572110512405e+00
4.162841176479360250e+00 1.737070504035640450e+00 -2.063644581018809099e+00
4.153321884471002257e+00 1.719481255264806441e+00 -2.070066545641291444e+00
4.143690069100336437e+00 1.701953370961656997e+00 -2.076461465977959442e+00
4.133946598103307224e+00 1.684487307358520480e+00 -2.082829342028813091e+00
4.124092338654487655e+00 1.667083509064805735e+00 -2.089170173793852392e+00
4.114128157242466166e+00 1.649742409133165166e+00 -2.095483961273077345e+00
4.104054920593868339e+00 1.632464429643544213e+00 -2.101770704466487949e+00
4.093873494652866540e+00 1.615249981327530504e+00 -2.108030403374084649e+00
4.083584743907308301e+00 1.598099463364037964e+00 -2.114263057995866557e+00
4.073189531799078722e+00 1.581013263710464356e+00 -2.120468668331834561e+00
4.062688720615849292e+00 1.563991759178049668e+00 -2.126647234381988216e+00
4.052083171385404192e+00 1.547035315508738629e+00 -2.132798756146327523e+00
4.041373743772568972e+00 1.530144287453548468e+00 -2.138923233624852926e+00
4.030561295978727365e+00 1.513319018852442355e+00 -2.145020666817563537e+00
4.019646684643935153e+00 1.496559842715708077e+00 -2.151091055724459800e+00
4.008630764807282532e+00 1.479867081316401878e+00 -2.157134400345542158e+00
3.997514390640499737e+00 1.463241046416642099e+00 -2.163150700680810168e+00
3.986298414298728332e+00 1.446682039171620193e+00 -2.169139956730263830e+00
3.974983685897510277e+00 1.430190350228077500e+00 -2.175102168493903143e+00
3.963571053664991517e+00 1.413766259853935559e+00 -2.181037335971728108e+00
3.952061363872485522e+00 1.397410038030922230e+00 -2.186945459163738725e+00
3.940455460768211626e+00 1.381121944548803437e+00 -2.192826538069935438e+00
3.928754186514196611e+00 1.364902229101218945e+00 -2.198680572690317803e+00
3.916958381126344424e+00 1.348751131383121082e+00 -2.204507563024885375e+00
3.905068882417680243e+00 1.332668881189819743e+00 -2.210307509073639043e+00
3.893086525646148655e+00 1.316655698279628472e+00 -2.216080410836578363e+00
3.881012141994189868e+00 1.300711791304455689e+00 -2.221826268313703334e+00
3.868846561028952191e+00 1.284837359912231136e+00 -2.227545081505014402e+00
3.856590609923213897e+00 1.269032594266548131e+00 -2.233236850410510677e+00
3.844245113160125182e+00 1.253297674951004970e+00 -2.238901575030193047e+00
3.831810892469790009e+00 1.237632773057420366e+00 -2.244539255364061070e+00
3.819288766767889420e+00 1.222038050274750098e+00 -2.250149891412114744e+00
3.806679552096333907e+00 1.206513658978700443e+00 -2.255733483174354070e+00
3.793984061565950139e+00 1.191059742322045034e+00 -2.261290030650779048e+00
3.781203105301202960e+00 1.175676434325639841e+00 -2.266819533841389678e+00
3.768337490161715042e+00 1.160363859744505399e+00 -2.272321992746185959e+00
3.755388019328770532e+00 1.145122133797321418e+00 -2.277797407365168336e+00
3.742355493188298521e+00 1.129951363193344216e+00 -2.283245777698336365e+00
3.729240708882428201e+00 1.114851645824217474e+00 -2.288667103745689602e+00
3.716044460223336898e+00 1.099823070817370629e+00 -2.294061385507228934e+00
3.702767537640268891e+00 1.084865718621315089e+00 -2.299428622982954362e+00
3.689410728128160510e+00 1.069979661091209122e+00 -2.304768816172864998e+00
3.675974815197860845e+00 1.055164961574683646e+00 -2.310081965076961286e+00
3.662460578827952951e+00 1.040421674997936474e+00 -2.315368069695243669e+00
3.648868795418176880e+00 1.025749847952091010e+00 -2.320627130027711704e+00
3.635200237641233567e+00 1.011149518608648101e+00 -2.325859146074364947e+00
3.621455674396090618e+00 9.966207168008769379e-01 -2.331064117835204286e+00
3.607635870957901947e+00 9.821634644288812499e-01 -2.336242045310229276e+00
3.593741588828911926e+00 9.677777753663936444e-01 -2.341392928499440362e+00
3.579773585696429006e+00 9.534636555427422611e-01 -2.346516767402836656e+00
3.565732615393116589e+00 9.392211030262809235e-01 -2.351613562020419046e+00
3.551619427858771161e+00 9.250501081078881249e-01 -2.356683312352186643e+00
3.537434769103576571e+00 9.109506533845330711e-01 -2.361726018398140337e+00
3.523179381172842017e+00 8.969227138429127777e-01 -2.366741680158279681e+00
3.508854002111974513e+00 8.829662569413826434e-01 -2.371730297632605122e+00
3.494459365794904127e+00 8.690812424956748661e-01 -2.376691870821115771e+00
3.479996202007137995e+00 8.552676229246718442e-01 -2.381626399723812071e+00
3.465465236492646373e+00 8.415253434427157897e-01 -2.386533884340694467e+00
3.450867190853206701e+00 8.278543420400616970e-01 -2.391414324671762515e+00
3.436202782519595100e+00 8.142545495634643249e-01 -2.396267720717015770e+00
3.421472724724146541e+00 8.007258897966773592e-01 -2.401094072476455565e+00
3.406677726474690360e+00 7.872682795408670886e-01 -2.405893379950080568e+00
3.391818492529854456e+00 7.738816286949368184e-01 -2.410665643137891223e+00
3.376895723375743064e+00 7.605658403357663522e-01 -2.415410862039887530e+00
3.361910115209643113e+00 7.473208108046430764e-01 -2.420129036656069488e+00
3.346862359679177334e+00 7.341464295206412416e-01 -2.424820166986437542e+00
3.331753144202254990e+00 7.210425794370484143e-01 -2.429484253030991248e+00
3.316583151836788979e+00 7.080091369964487402e-01 -2.434121294789730605e+00
3.301353061247930487e+00 6.950459721924311385e-01 -2.438731292262655614e+00
3.286063546690088710e+00 6.821529486461013203e-01 -2.443314245449766275e+00
3.270715277990281944e+00 6.693299236824629128e-01 -2.447870154351062588e+00
3.255308920532814287e+00 6.565767484066563631e-01 -2.452399018966544997e+00
3.239845135245253083e+00 6.438932677800394133e-01 -2.456900839296212613e+00
3.224324578585711976e+00 6.312793206960989334e-01 -2.461375615340066325e+00
3.208747902495721505e+00 6.187347400253666585e-01 -2.465823347098105689e+00
3.193115754212864754e+00 6.062593525379742498e-01 -2.470244034570330705e+00
3.177428776576249003e+00 5.938529792503712823e-01 -2.474637677756741816e+00
3.161687607924263954e+00 5.815154354187678232e-01 -2.479004276657338135e+00
3.145892882055630224e+00 5.692465305859080171e-01 -2.483343831272120106e+00
3.130045228221335574e+00 5.570460686532047179e-01 -2.487656341601088172e+00
3.114145271117602753e+00 5.449138479524525680e-01 -2.491941807644241891e+00
3.098193630879866323e+00 5.328496613171010976e-01 -2.496200229401581261e+00
3.082190923077742895e+00 5.208532961530677463e-01 -2.500431606873106283e+00
3.066137758710979266e+00 5.089245345090775974e-01 -2.504635940058816956e+00
3.050034744206358006e+00 4.970631531465077857e-01 -2.508813228958713282e+00
3.033882481415544063e+00 4.852689236087207592e-01 -2.512963473572795703e+00
3.017681567610816629e+00 4.735416122880984346e-01 -2.517086673901063776e+00
3.001432595273247461e+00 4.618809803712818907e-01 -2.521182829943517056e+00
2.985136152297309220e+00 4.502867840255400100e-01 -2.525251941700156433e+00
2.968792822077993776e+00 4.387587745157136565e-01 -2.529294009170981461e+00
2.952403183409280985e+00 4.272966982103314493e-01 -2.533309032355992141e+00
2.935967810484009011e+00 4.159002966456016859e-01 -2.537297011255188917e+00
2.919487272894352170e+00 4.045693065886422635e-01 -2.541257945868570900e+00
2.902962135632882745e+00 3.933034600999301689e-01 -2.545191836196138979e+00
2.886392959094191468e+00 3.821024845949461124e-01 -2.549098682237892266e+00
2.869780299077044905e+00 3.709661029049943770e-01 -2.552978483993831649e+00
2.853124706787057097e+00 3.598940333371770661e-01 -2.556831241463956683e+00
2.836426728839843925e+00 3.488859897334976590e-01 -2.560656954648267369e+00
2.819686907264652209e+00 3.379416815290789966e-01 -2.564455623546764151e+00
2.802905779608686476e+00 3.270608139559760819e-01 -2.568227248159446141e+00
2.786083879033938615e+00 3.162430882344919869e-01 -2.571971828486313782e+00
2.769221733987889067e+00 3.054882011402669795e-01 -2.575689364527367520e+00
2.752319868370369793e+00 2.947958452948862274e-01 -2.579379856282606909e+00
2.735378801549945837e+00 2.841657092350752256e-01 -2.583043303752031949e+00
2.718399048373249194e+00 2.735974774701155354e-01 -2.586679706935642642e+00
2.701381119174834922e+00 2.630908305385408208e-01 -2.590289065833438986e+00
2.684325519787546188e+00 2.526454450641060223e-01 -2.593871380445420982e+00
2.667232751553354486e+00 2.422609938110063532e-01 -2.597426650771589074e+00
2.650103311334681244e+00 2.319371457383467283e-01 -2.600954876811942817e+00
2.632937691526158197e+00 2.216735660538387553e-01 -2.604456058566481769e+00
2.615736380066828737e+00 2.114699162667178778e-01 -2.607930196035207260e+00
2.598499860474297929e+00 2.013258542710755217e-01 -2.611377289218117514e+00
2.581228612040014525e+00 1.912410346613529488e-01 -2.614797338115214309e+00
2.563923109562714409e+00 1.812151083770832116e-01 -2.618190342726496311e+00
2.546583823419523718e+00 1.712477228356738546e-01 -2.621556303051963965e+00
2.529211219622891527e+00 1.613385220433037892e-01 -2.624895219091617715e+00
2.511805759837741459e+00 1.514871466468218908e-01 -2.628207090845457117e+00
2.494367901399100251e+00 1.416932339850294209e-01 -2.631491918313482170e+00
2.476898097330213933e+00 1.319564181393515778e-01 -2.634749701495692875e+00
2.459396796361126292e+00 1.222763299838849627e-01 -2.637980440392089232e+00
2.441864442947704106e+00 1.126525972348198790e-01 -2.641184135002671685e+00
2.424301477291116669e+00 1.030848444992354951e-01 -2.644360785327439345e+00
2.406708335357729656e+00 9.357269332325501843e-02 -2.647510391366393101e+00
2.389085448899506581e+00 8.411576223969532973e-02 -2.650632953119532509e+00
2.371433245532297285e+00 7.471366690929702459e-02 -2.653728470586857124e+00
2.353752148718887049e+00 6.536602010455357104e-02 -2.656796943768368280e+00
2.336042577740276016e+00 5.607243167297618069e-02 -2.659838372664064643e+00
2.318304947756987033e+00 4.683250864665063073e-02 -2.662852757273946658e+00
2.300539669832290635e+00 3.764585528813538251e-02 -2.665840097598014768e+00
2.282747150955850124e+00 2.851207313580320091e-02 -2.668800393636268087e+00
2.264927794067756128e+00 1.943076104861661546e-02 -2.671733645388707501e+00
2.247081998082963938e+00 1.040151525034534868e-02 -2.674639852855332567e+00
2.229210157916100776e+00 1.423929373215910427e-03 -2.677519016036143285e+00
2.211312664506646986e+00 -7.502405499004733552e-03 -2.680371134931139654e+00
2.193389904844481375e+00 -1.637790078849008651e-02 -2.683196209540321675e+00
2.175442261995768511e+00 -2.520297038140902057e-02 -2.685994239863689792e+00
2.157470115141252531e+00 -3.397803056632872631e-02 -2.688765225901243117e+00
2.139473839626332641e+00 -4.270349995397280940e-02 -2.691509167652982093e+00
2.121453806929857411e+00 -5.137979953439862635e-02 -2.694226065118907165e+00
2.103410384715721282e+00 -6.000735259642257791e-02 -2.696915918299017889e+00
2.085343936863347736e+00 -6.858658468351459814e-02 -2.699578727193314709e+00
2.067254823496017302e+00 -7.711792355438520929e-02 -2.702214491801796736e+00
2.049143401009504650e+00 -8.560179914409732360e-02 -2.704823212124464415e+00
2.031010022101015444e+00 -9.403864352569946128e-02 -2.707404888161318190e+00
2.012855035798432279e+00 -1.024288908723773595e-01 -2.709959519912357617e+00
1.994678787489834182e+00 -1.107729774201313411e-01 -2.712487107377582252e+00
1.976481618953302100e+00 -1.190713414309703400e-01 -2.714987650556993426e+00
1.958263868386990181e+00 -1.273244231566299511e-01 -2.717461149450589808e+00
1.940025870442011025e+00 -1.355326647995185874e-01 -2.719907604058371842e+00
1.921767956292349311e+00 -1.436965104268241034e-01 -2.722327014380339527e+00
1.903490453613307043e+00 -1.518164060032462515e-01 -2.724719380416492864e+00
1.885193686616081887e+00 -1.598927993522595015e-01 -2.727084702166832297e+00
1.866877976091013247e+00 -1.679261401070205051e-01 -2.729422979631357382e+00
1.848543639439636621e+00 -1.759168796764813691e-01 -2.731734212810068119e+00
1.830190990706986875e+00 -1.838654712119730250e-01 -2.734018401702964507e+00
1.811820340614125779e+00 -1.917723695742639400e-01 -2.736275546310046547e+00
1.793431996590904243e+00 -1.996380313010844287e-01 -2.738505646631314683e+00
1.775026262808935718e+00 -2.074629145751217818e-01 -2.740708702666768026e+00
1.756603440214780099e+00 -2.152474791924823272e-01 -2.742884714416407466e+00
1.738163826563333902e+00 -2.229921865316157326e-01 -2.745033681880232557e+00
1.719707716451405854e+00 -2.306974995227072944e-01 -2.747155605058243300e+00
1.701235401377462875e+00 -2.383638825908310499e-01 -2.749250483950439694e+00
1.682747169770164142e+00 -2.459918016318209388e-01 -2.751318318556821740e+00
1.664243306980875747e+00 -2.535817240257923766e-01 -2.753359108877389438e+00
1.645724095343715776e+00 -2.611341185818891186e-01 -2.755372854912143232e+00
1.627189814210621144e+00 -2.686494555093079106e-01 -2.757359556661082678e+00
1.608640739986515911e+00 -2.761282063888290117e-01 -2.759319214124207331e+00
1.590077146164649013e+00 -2.835708441447629125e-01 -2.761251827301518080e+00
1.571499303362099198e+00 -2.909778430173097785e-01 -2.763157396193014481e+00
1.552907479355448483e+00 -2.983496785353244030e-01 -2.765035920798696534e+00
1.534301939116598623e+00 -3.056868274894923854e-01 -2.766887401118564682e+00
1.515682944848745883e+00 -3.129897679059056581e-01 -2.768711837152618038e+00
1.497050756022489049e+00 -3.202589790200420783e-01 -2.770509228900857490e+00
1.478405629425667334e+00 -3.274949412397967774e-01 -2.772279576363282594e+00
1.459747819243885081e+00 -3.346981360834072050e-01 -2.774022879539893349e+00
1.441077577000974275e+00 -3.418690462347572234e-01 -2.775739138430689756e+00
1.422395151631095755e+00 -3.490081554893108007e-01 -2.777428353035671815e+00
1.403700789522584369e+00 -3.561159487240990185e-01 -2.779090523354839526e+00
1.384994734555138329e+00 -3.631929118737302620e-01 -2.780725649388193332e+00
1.366277228137126265e+00 -3.702395319067650070e-01 -2.782333731135732346e+00
1.347548509242988413e+00 -3.772562968024570917e-01 -2.783914768597457456e+00
1.328808814450746834e+00 -3.842436955278522581e-01 -2.785468761773368218e+00
1.310058377979600897e+00 -3.912022180152464057e-01 -2.786995710663464632e+00
1.291297431727607359e+00 -3.981323551399982841e-01 -2.788495615267746697e+00
1.272526205309446379e+00 -4.050345986986914060e-01 -2.789968475586214414e+00
1.253744926094250589e+00 -4.119094413876478455e-01 -2.791414291618868226e+00
