4.000000000000000000e+00 -4.500000000000000000e+00 3.140000000000000124e+00
3.980000096127848774e+00 -4.499944729706967905e+00 3.137658268509782022e+00
3.960000374442415705e+00 -4.499842624899025978e+00 3.135316506195279018e+00
3.940000940489779779e+00 -4.499693685496563234e+00 3.132974713056491556e+00
3.920001916131456987e+00 -4.499497911753147505e+00 3.130632889093418747e+00
3.900003369570543832e+00 -4.499255304624470320e+00 3.128291034306061480e+00
3.880005430890470119e+00 -4.498965864912834789e+00 3.125949148694419311e+00
3.860008223496282476e+00 -4.498629593218584688e+00 3.123607232258491795e+00
3.840011870793026194e+00 -4.498246490142061127e+00 3.121265284998279821e+00
3.820016492440130751e+00 -4.497816556598085214e+00 3.118923306913782945e+00
3.800022180357705892e+00 -4.497339795830439080e+00 3.116581298005000722e+00
3.780029039692236470e+00 -4.496816209972432254e+00 3.114239258271934041e+00
3.760037180127609346e+00 -4.496245800776420332e+00 3.111897187714582458e+00
3.740046711347711828e+00 -4.495628569994757129e+00 3.109555086332945972e+00
3.720057743030624753e+00 -4.494964519935247260e+00 3.107212954127024140e+00
3.700070384829134085e+00 -4.494253655326065022e+00 3.104870791096817850e+00
3.680084746411369068e+00 -4.493495979427214237e+00 3.102528597242326658e+00
3.660100937448113712e+00 -4.492691495244656608e+00 3.100186372563550563e+00
3.640119067610153802e+00 -4.491840205784352058e+00 3.097844117060489122e+00
3.620139246478888406e+00 -4.490942118136806549e+00 3.095501830733143223e+00
3.600161583849996738e+00 -4.489997229600795059e+00 3.093159513581512421e+00
3.580186189216305159e+00 -4.489005551314325437e+00 3.090817165605596717e+00
3.560213172236218693e+00 -4.487967086849018017e+00 3.088474786805396111e+00
3.540242642562521080e+00 -4.486881840033448476e+00 3.086132377180910602e+00
3.520274709799092516e+00 -4.485749815951860064e+00 3.083789936732140191e+00
3.500309483483452500e+00 -4.484571021347006692e+00 3.081447465459084878e+00
3.480347073208581943e+00 -4.483345461809052246e+00 3.079104963361744662e+00
3.460387588559945105e+00 -4.482073143228781475e+00 3.076762430440119545e+00
3.440431139113672820e+00 -4.480754071839558428e+00 3.074419866694209524e+00
3.420477834436562947e+00 -4.479388254217330001e+00 3.072077272124014602e+00
3.400527784086078587e+00 -4.477975697280625056e+00 3.069734646729534777e+00
3.380581097610349417e+00 -4.476516408290551752e+00 3.067391990510770050e+00
3.360637884548170806e+00 -4.475010394850801987e+00 3.065049303467720421e+00
3.340698254428695613e+00 -4.473457664904734621e+00 3.062706585600385889e+00
3.320762316681444393e+00 -4.471858225889870475e+00 3.060363836908766455e+00
3.300830180712545747e+00 -4.470212085454213558e+00 3.058021057392862563e+00
3.280901955971694761e+00 -4.468519252085402016e+00 3.055678247052673324e+00
3.260977751894681642e+00 -4.466779734570696547e+00 3.053335405888199183e+00
3.241057677903390388e+00 -4.464993541996983950e+00 3.050992533899440140e+00
3.221141843405799676e+00 -4.463160683750777125e+00 3.048649631086396639e+00
3.201230357795982417e+00 -4.461281169518211520e+00 3.046306697449067791e+00
3.181323330454105758e+00 -4.459355009285050464e+00 3.043963732987454041e+00
3.161420870746432410e+00 -4.457382213336680721e+00 3.041620737701555832e+00
3.141523088017666332e+00 -4.455362792191342791e+00 3.039277711591372277e+00
3.121630091476684576e+00 -4.453296755602858426e+00 3.036934654656904264e+00
3.101741990360926238e+00 -4.451184113995305225e+00 3.034591566898150905e+00
3.081858893923927756e+00 -4.449024878354222778e+00 3.032248448315113087e+00
3.061980911400381977e+00 -4.446819059921685025e+00 3.029905298907789923e+00
3.042108152006138599e+00 -4.444566670196300251e+00 3.027562118676182301e+00
3.022240724938205059e+00 -4.442267720933211983e+00 3.025218907620289333e+00
